IID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	
sample_2180	-0.00866053	0.00183353	-0.000484818	-0.00308215	-0.00661478	-0.0167566	-0.0177691	-0.00506542	-0.0115463	-0.00565331
sample_2181	0.0337561	-0.00623111	0.0418038	-0.0108588	0.0131913	0.0149284	0.0156708	0.0138578	0.0255685	-0.0134401
sample_2182	-0.0220413	-0.019624	-0.00209491	0.00024912	-0.00843043	0.0133737	-0.0166361	-0.00279244	0.0114945	-0.024973
sample_2183	-0.00120772	-0.0125369	0.0142266	-0.016368	0.0146239	-0.0206697	-0.00428982	-9.17052e-05	-0.0209109	-0.0049949
sample_2184	-0.0160581	0.0137751	-0.00330111	0.00370993	-0.0144635	0.00244713	0.00173434	-0.0125727	-0.00322813	-0.0159469
sample_2185	-0.0257237	0.0234229	-0.00276175	0.00673689	0.013511	-0.0144177	0.0157572	0.00754308	-0.0152428	-0.00313312
sample_2186	0.00696074	-0.00679966	-0.0120919	-1.7066e-05	0.0107424	0.0113649	-0.0186531	0.0219601	0.0207503	-0.0253931
sample_2187	-0.0143927	-0.00974661	0.0120399	0.0127388	-0.0339571	0.00277366	0.00141463	-0.0137072	-0.0069553	0.00745947
sample_2188	0.0325179	-0.018566	0.0215142	-0.00184025	0.0109252	0.0133936	-0.0340978	-0.00631739	-0.0189522	-0.00494371
sample_2189	0.0120761	0.00620963	0.0162975	0.012139	-0.0103313	0.00780103	0.00451667	0.00290517	-0.00319128	0.0113413
sample_2190	-0.00684401	-0.00030968	-0.00546625	0.0321696	-0.000182962	-0.0344319	0.00528434	0.0234261	0.00736591	-0.0189462
sample_2191	-0.00979532	-0.00768232	0.00336307	0.0122242	0.0152032	0.0127028	-0.00296826	-0.0312287	0.00176812	0.0134695
sample_2192	0.0175459	-0.0180137	0.050655	-0.0288781	-0.0290883	0.0295154	0.0145766	-0.00164083	-0.00117889	0.011199
sample_2193	-0.0214793	-0.0138407	-0.0153429	0.013705	-0.00432272	-0.0232022	0.00271645	0.0321631	0.00120975	-0.00688324
sample_2194	-0.0229113	0.00521679	0.0043242	0.00512175	0.0154062	-0.0171062	-0.0111866	0.00311957	0.0143498	0.0465583
sample_2195	0.00310903	0.0180819	-0.0130076	0.0204059	-0.0111331	-0.000303953	-0.00166616	-0.0152721	0.0183279	-0.00573007
sample_2196	-0.00190172	0.00143373	-0.0167876	-0.000726139	0.00408471	-0.0199685	0.00985428	-0.0106995	0.00755893	-0.00846042
sample_2197	-0.00957093	-0.0274619	0.00229365	0.000176409	-0.0184529	0.0051581	0.00161164	-0.00843008	-0.00369391	-0.0167274
sample_2198	0.0124995	0.011358	-0.00420939	-0.00198652	-0.0127882	-0.00727074	0.0127163	0.0107746	-0.00137048	-0.00605102
sample_2199	-0.00381335	-0.00346066	0.000123796	-0.00994452	0.000578705	-0.0163893	0.0286526	-0.0150017	0.000216084	0.0194619
sample_2200	0.00379467	-0.0118221	0.00921425	-0.0130789	-0.00424786	-0.0215156	-0.00655461	-0.0110388	-0.0179011	-0.00688926
sample_2201	-0.0116655	0.00993224	0.00328021	-0.00493243	-0.000856402	-0.0264384	0.00242912	-0.00024797	0.00841178	0.00799221
sample_2202	-0.0309199	0.0068005	-6.36289e-05	0.000164756	0.0134024	-0.00539128	0.0118883	0.00421329	-0.0138135	0.0015529
sample_2203	8.31682e-05	0.00258216	-0.00676665	-0.0067087	0.000755696	0.0106636	-0.000799971	-0.00511922	0.0138377	-0.00546803
sample_2204	0.0172558	0.00366292	0.0106817	-0.0185915	-0.000472181	0.00112253	0.00510336	0.00378669	-0.00316861	-0.00571261
sample_2205	0.00497017	-0.0279761	0.0164372	0.00195404	0.0222225	-0.023851	0.0186669	-0.00837973	0.00480843	-0.00940998
sample_2206	0.0118348	0.00595682	-0.00152104	0.00929298	-2.78188e-06	0.00132757	-0.000411056	0.0244077	-0.00354526	-0.0120737
sample_2207	-0.0134728	-0.000798505	-0.00494421	-0.00835391	0.0012049	0.0117885	0.0104658	-0.00471301	0.00393249	0.00146615
sample_2208	-0.0164104	-0.000787069	0.00541135	-0.00475629	0.00958463	0.0168008	-0.00544512	-0.0127059	0.00326549	0.000178656
sample_2209	0.0111485	-0.00596077	-0.014403	-0.00185698	0.0268522	-0.0367834	-0.0307275	-0.0171191	0.00179527	0.0131695
sample_2210	-0.00563791	0.000791192	0.00792857	0.00523465	-0.00754043	0.0201737	-0.000397687	-0.010719	0.015351	-0.000877267
sample_2211	0.0262744	-0.034119	0.0150151	0.00645588	-0.0441628	0.000100046	0.00781417	-0.016719	-0.0253082	-0.00257028
sample_2212	0.0143737	-0.0100844	0.0117161	0.0242074	0.0142811	-0.0152222	-0.000122345	0.00962249	0.00130263	0.00833243
sample_2213	-0.00404758	0.00443249	-0.0115718	0.00910671	-0.0102153	-0.0139327	0.00996635	-0.00323977	0.00744324	0.00535556
sample_2214	-0.0171646	-0.0075267	0.0136192	0.0057644	0.0293558	0.0142448	-0.01184	-0.0143485	-0.0115668	0.0163829
sample_2215	0.00199793	0.0155565	0.0101633	0.00398739	-0.000805635	-0.00271488	-0.0137106	-0.00943632	0.0096729	0.00601131
sample_2216	-0.0167373	-0.00534444	0.00895215	-0.000142913	0.0253519	-0.0227138	-0.0118417	0.0117099	0.0129615	-0.00352438
sample_2217	-0.0455366	-0.00327089	-0.00646113	-0.00962107	-0.0120777	-0.0141482	0.017905	-0.00871279	-0.00934646	-0.00711014
sample_2218	0.0263596	0.00267972	0.0234506	0.0309914	-0.0156452	-0.0222228	-0.0268977	-0.0196733	0.00513306	-0.0484058
sample_2219	-0.0056306	0.00359788	0.0105612	0.0129366	0.0119623	-0.0122609	0.0176941	0.00816208	0.0152675	-0.00643143
sample_2220	-0.0177071	0.00265569	0.0129463	0.0105504	-0.0155003	0.0157193	0.000368596	-0.0160913	0.0118374	-0.00492349
sample_2221	-0.0175609	0.00528848	0.0110968	0.0129482	5.51342e-05	-0.00514391	0.00137573	0.0118046	0.00499579	0.00100931
sample_2222	-0.0172629	0.00597095	-0.0271932	-0.00309503	-0.00964442	0.0229229	0.0104336	-0.00373207	-0.0269728	0.00446572
sample_2223	-0.0434849	0.0103963	-0.0186783	0.023671	0.00359482	-0.0114717	0.00692036	0.0100877	0.0138094	0.024181
sample_2224	0.017327	-0.00623909	0.0174466	-0.0112342	-0.0186622	0.00675076	-0.0395231	-0.0209296	-0.00955927	0.00585718
sample_2225	-0.000636493	0.00765665	0.0307762	0.0263262	-0.0178114	-0.0203352	-0.0274543	-0.025217	-0.00735295	0.0123205
sample_2226	0.00549871	-0.00499101	-0.00101606	-0.00986715	-0.000391978	0.011076	0.00642305	-0.0183533	0.0203424	-0.0192338
sample_2227	-0.016566	0.0240254	0.00595751	-0.00788009	-0.00728894	-0.0539519	0.0172308	0.00457553	-0.0401092	-0.00508483
sample_2228	0.00884359	-0.00925872	0.00152716	0.000540728	-0.0123989	-0.00641286	-0.00576827	-0.00423403	0.00504756	-0.0138646
sample_2229	0.00293699	-0.00240368	-0.00448128	-0.00894086	0.0210134	-7.72857e-05	-0.00299756	-0.0301659	0.00706978	0.0232105
sample_2230	-0.0183453	0.0224374	-0.0016846	-0.0200703	-0.00049341	0.0013858	0.00129255	-0.00516425	-0.0102073	0.00340047
sample_2231	0.0193121	0.00182484	-0.00372087	0.00356818	0.00167901	-0.000871982	-0.0114228	-0.00558323	0.0021505	0.000201269
sample_2232	0.00832221	-0.00303881	-0.0125336	0.00524926	0.0124136	-0.0047319	0.0013709	-0.0110347	-0.00389589	-0.00923591
sample_2233	-0.0104484	-0.0137313	0.00109993	-0.0176699	0.0140352	-0.0116384	-0.0136055	0.0193213	-0.0350621	0.0134236
sample_2234	0.0141751	0.000472578	0.00408146	0.0131632	0.0311992	-0.0149345	-0.0219444	-0.00650328	-0.00139133	0.00457726
sample_2235	0.00384269	-0.0122941	0.0190291	-0.0184848	0.00606251	0.0111223	0.000333482	-0.0282923	0.00153376	-0.0063626
sample_2236	-0.0492449	-0.0139343	0.0247191	-0.00216479	0.00624523	0.00804417	0.0299176	-0.011805	0.00691389	-0.011062
sample_2237	0.00434897	-0.0410295	-0.00652689	0.00842332	0.0235873	0.0150079	0.0264118	0.030805	-0.0379684	-0.026539
sample_2238	-0.000708265	-0.0126359	-0.00672795	0.00872723	0.011602	0.0191049	-0.00244684	0.00161914	0.00709562	0.00621026
sample_2239	-0.000670624	0.00352087	-0.0277202	0.00621455	-0.0118088	0.00533545	-0.00386532	0.00970793	-0.0119021	-0.00279843
sample_2240	0.000719948	-0.0124267	-0.0059768	-0.00512044	0.00243946	0.00328833	-0.00429096	-0.0128615	0.0225329	-0.0125299
sample_2241	-0.0129722	-0.00490172	-0.014022	-0.0142915	0.00305526	0.00390702	-0.0106251	0.00369535	0.0159465	0.00211079
sample_2242	0.00866116	0.0146066	0.0134656	0.00427016	-0.00486414	0.00660203	-0.00596132	0.025466	0.0168772	0.00228668
sample_2243	0.0137713	-0.00801448	0.0386742	-0.0181911	0.00573307	-0.00378717	0.000562269	-0.0188157	-0.0111507	-0.0132616
sample_2244	0.00857173	0.00634672	0.00261549	-0.0257106	0.0258616	-0.0711354	-0.00901097	0.0268474	-0.00775446	-0.0348909
sample_2245	0.0029593	0.0117885	0.0160459	0.00576018	-0.00880353	-0.00968077	-0.00471538	-0.00682546	0.0187951	0.00270226
sample_2246	-0.0082394	0.00479426	-0.00570914	-0.00160606	-0.0106536	-0.0113612	-0.00862182	-0.00780361	-0.006712	-0.00174714
sample_2247	-0.0255061	-0.0526278	0.0375519	0.0508537	-0.0640053	0.0291971	-0.0188979	-0.0338342	0.0210657	0.0651963
sample_2248	0.0149949	-0.00817447	-0.00507134	0.0158156	-0.0141045	0.00186324	-0.00195529	-0.0385477	-0.00346492	-0.00859161
sample_2249	-0.00695687	0.0117589	0.0140896	0.0051585	0.0127004	0.00374979	-0.00425258	0.00157362	-0.00719806	-0.00384582
sample_2250	0.0214735	-0.00823476	-0.0174773	0.00673661	-0.00528494	-0.00936073	0.00609196	0.0103254	0.0262239	-0.0220289
sample_2251	-0.0162888	0.000418687	0.00776518	-0.00849635	0.0331301	-0.00306554	-0.00077269	0.0033491	0.0126423	0.0229505
sample_2252	-0.00686877	-0.003982	-0.0227086	0.0137451	0.0051806	0.00309028	-0.000123642	0.00543702	-0.0128894	-0.00615054
sample_2253	-0.0111741	0.0142517	-0.030984	-0.0261358	-0.00699622	-0.00366748	-0.00355458	0.0115193	0.0103641	0.0307473
sample_2254	-0.0187117	-0.0221926	0.0105863	-0.0172622	-0.0393895	-0.0242426	0.0261365	-0.000391931	-0.00266997	0.0057843
sample_2255	0.0233401	-0.00904738	-0.000624666	0.00629751	0.0224422	-0.00369218	-0.0121098	-0.0164901	0.0135991	0.00721504
sample_2256	0.00330728	-0.00317864	0.0213966	0.00507128	0.0140494	0.0151967	-0.00795632	-0.0092752	0.00481911	0.00638711
sample_2257	-0.000502118	0.00233903	-0.00920445	-0.00445186	-0.000152456	0.00538031	-0.0129722	0.0116901	0.00304174	0.0203023
sample_2258	-0.000382334	0.0313101	-0.0117648	-0.00436462	0.00353786	0.0102902	0.00738001	0.00641577	0.0101438	-0.017312
sample_2259	0.0106906	-0.0269431	-0.00970072	-0.0220865	-0.0195144	0.0119279	0.00339035	-0.0218541	0.0057684	-0.0105171
sample_2260	-0.00595123	0.0152678	-0.0249849	0.000573467	0.00439172	0.0339821	-0.00843607	-0.000644496	-0.000710397	0.00310027
sample_2261	-0.013225	0.0134206	-0.00876076	-0.030728	0.0011136	0.0299973	0.00546449	-0.0114826	0.00338514	0.0117653
sample_2262	-0.00887443	0.00986756	0.0779148	0.0586393	0.0192687	-0.0182341	0.0818075	-0.0165938	0.0545948	0.0102108
sample_2263	-0.0121199	0.00171107	0.00789624	-0.0146249	-0.0197412	-0.010045	0.0186152	-0.00130383	-0.00367985	-0.00833961
sample_2264	0.00579526	-0.00355069	-0.0177722	0.027219	-0.0566761	0.016063	0.00429402	-0.001983	-0.0288199	0.00624972
sample_2265	-0.000267708	-0.00153224	-0.00756321	-0.0218185	0.0026194	-0.0166358	-0.0174006	0.0201643	-0.0186572	-0.00433218
sample_2266	-0.00336458	0.0239788	0.0109405	-0.0197176	0.00548649	0.0301348	0.0137375	0.0194644	0.0023479	0.015751
sample_2267	0.0113098	-0.00685905	-0.00130439	0.0266025	0.0037184	0.00680505	0.0199738	-0.00996527	-0.0101606	0.00804147
sample_2268	0.0165377	-0.0126265	-0.00837918	-0.0053172	0.00109858	-0.011561	0.00215668	-0.0102295	0.00476921	0.0141515
sample_2269	-0.0163648	-0.0120012	0.00564709	0.00474765	0.0107452	-0.00690602	0.0114134	-0.000134715	-0.0163513	-0.0243338
sample_2270	-0.00856215	-0.0015014	-0.00591498	0.00694246	-0.00213314	-0.00896216	-0.00352555	0.0135931	0.00149676	0.0258214
sample_2271	0.00875212	0.00153858	0.0187425	-0.00108855	-0.0092565	0.00759485	0.0265333	-0.022821	-0.0210607	-0.0105558
sample_2272	-0.00723303	0.0118737	0.00669133	0.000798715	0.0138945	-0.0174053	-0.00878795	0.00741141	-0.000608808	-0.00659896
sample_2273	0.0124207	0.016018	0.0180841	0.00697012	-0.041878	0.00281486	0.0346815	-0.00323726	-0.0112216	-0.00448242
sample_2274	-0.0186108	-0.00220055	-0.0242169	-0.00102314	-0.0180921	0.00211326	0.019457	-0.00407001	0.00434321	-0.0194655
sample_2275	0.00751917	0.015491	-0.00618505	-0.00155925	-0.0117379	-0.00671887	0.00444022	-0.00760302	0.0164077	0.00467734
sample_2276	-0.00272502	0.0152539	-0.0162535	0.00551892	-0.00815649	-0.00191254	2.57142e-05	-0.00322194	-0.00774476	0.00535366
sample_2277	0.0124053	0.0101657	-0.0083498	-0.00527071	0.0102389	0.00445415	-0.00217617	-0.000464802	0.021953	0.00137476
sample_2278	-0.0219928	0.00968963	-0.0293281	-0.0111614	-0.0082305	0.00654589	0.00472988	-0.00331416	-0.0165489	-0.0052727
sample_2279	0.0148714	0.0114844	0.00567289	0.00775856	-0.0131117	-0.00304682	2.60185e-05	-0.0235359	0.0121455	0.0128269
sample_2280	0.00218785	-0.00775395	-0.00182998	-0.025587	0.0146898	0.0103014	-0.0231483	-0.0186913	0.00261645	0.000699184
sample_2281	-0.0157296	0.0173031	-0.000368709	-0.00133409	0.00444578	-0.00461446	-0.0191592	-0.00674994	-0.0119775	-0.00981009
sample_2282	-0.00527236	-0.0224765	0.0208788	-0.0416316	-0.0216441	-0.0163003	0.0344356	0.00517152	-0.00140602	0.0106469
sample_2283	-0.01759	-0.00602162	-0.00461751	0.0165929	-0.00650779	-0.00685747	0.0204523	-0.022012	0.0131088	0.0183567
sample_2284	-0.00457153	0.0234671	0.018606	0.00157845	0.00498527	-0.0145223	0.0136597	-0.00996238	0.00858934	-0.00227383
sample_2285	-0.000506524	0.00587748	0.00783766	0.0243135	-0.00202156	-0.00070502	0.0100526	-0.00917726	-0.0110497	-0.00820749
sample_2286	0.0172134	-0.00878832	-0.0144625	0.00108143	0.00091002	-0.0188206	0.0117937	0.0058996	0.00911867	0.0102747
sample_2287	0.00501738	-0.000671226	-0.0123122	-0.00101115	-0.00694443	-0.0038964	-0.00239258	-0.0121264	0.0228409	0.0152488
sample_2288	0.014164	-0.00345757	0.00107828	-0.000222121	0.0112995	0.00527144	-0.00800491	0.00617192	-0.00154732	-0.0144937
sample_2289	0.00380197	-0.00542528	-0.0111562	-0.00517325	-0.0209006	-0.0254288	0.0054848	0.00765718	-0.0142918	-0.0152222
sample_2290	-0.0140789	-0.0186115	-0.0214238	-0.00802883	0.0142318	-0.0402674	-0.0195426	-0.0111945	-0.0209825	-0.00364798
sample_2291	-0.00541542	-0.0217501	0.03108	-0.0048788	-0.00406647	0.00502422	0.0276722	-0.000749732	-0.0073625	-0.00251915
sample_2292	-0.00749981	-0.00826761	-0.00284445	0.003134	0.000131318	-0.00807981	-0.00637835	0.00870631	-0.0118494	-0.0212469
sample_2293	-0.0230484	0.0132526	0.00926248	-0.00217945	-0.0115466	0.0131813	-0.019089	0.00270774	0.00142664	0.0117386
sample_2294	0.00601638	-0.00770078	0.0122531	-0.000742276	-0.00107096	-0.015268	0.0368529	0.000254319	-0.0167002	-0.00356469
sample_2295	-0.00190771	-0.0131742	-0.0121826	0.0132347	-2.19404e-05	0.00816612	-0.0141465	-0.0124069	0.0203599	-0.0161893
sample_2296	0.00966972	-0.01287	-0.00881447	-0.0103919	0.00989893	-0.000397307	0.00314288	-0.00952663	-0.00138863	-0.018001
sample_2297	0.000646035	-0.0123704	0.00264679	-0.0061489	-0.0162231	-0.0100254	0.00831726	0.0107919	0.0130701	0.0195364
sample_2298	0.0145036	-0.0251224	0.00750752	0.0209854	0.0305363	0.00760287	-0.0233496	-0.00140562	0.0122146	-0.019723
sample_2299	-0.01242	0.000878785	0.005401	-0.021169	-0.0224673	-0.00440204	-0.0117092	-0.00831731	0.0111926	0.0155061
sample_2300	0.0264706	0.0216516	0.0123299	-0.000309013	0.00295116	-0.00434293	0.0173441	-0.0127144	0.00700262	0.0159568
sample_2301	-0.00148062	0.0147906	-9.66418e-05	0.0154247	0.0318216	-0.0113715	-0.0060434	0.00399069	-0.00636399	0.0166458
sample_2302	-0.00140892	-0.0111435	0.00747013	-0.00282524	0.00856583	-0.00603671	-0.0132092	0.00537881	-0.0222645	-0.00691975
sample_2303	0.0130001	-0.00922324	-0.0143854	-0.020497	0.0029994	0.0112159	-0.0129304	0.00353894	0.0262172	0.00422704
sample_2304	0.0162095	0.0122447	0.00431132	-0.00450407	0.0175109	0.000346063	0.0112168	0.0145883	-0.0123555	-9.15076e-05
sample_2305	-0.00198733	0.00807496	-0.0261059	0.0145404	0.00346845	0.0107946	-0.0162383	0.0196342	0.0151005	0.0145901
sample_2306	-0.00559353	0.0124825	0.00617791	-0.0154174	0.00932011	0.000242191	0.00289225	-0.00468945	0.000251763	-0.0112774
sample_2307	0.017212	-0.00816703	-0.0324638	0.0139797	0.0317681	-0.00274353	-0.0128686	0.00175074	0.000357069	0.00257089
sample_2308	-0.00133057	-0.00401152	0.0117277	-0.00477209	-0.00563556	-0.0166047	-0.00645465	-0.0162489	-0.0324856	-0.0058864
sample_2309	-0.0304199	-0.0289192	-0.00960921	-0.00932221	-0.00385655	0.0224136	-0.016769	0.00161898	0.0101227	0.000430151
sample_2310	0.00380138	-0.00172771	0.00287713	0.00609155	0.0147564	-0.00746492	0.0111698	0.00150753	-0.0107779	0.00915823
sample_2311	0.0149862	-0.00336212	-0.00637356	-0.010191	-0.00558288	0.0032965	-0.00567891	0.010261	0.0028851	0.00239803
sample_2312	0.000837849	0.00898618	0.0169485	-0.00429385	-0.00432891	-0.000876145	-0.00962535	0.00958579	-0.0151387	-0.00803146
sample_2313	0.00268263	0.0118758	0.00227536	0.00316178	-0.00282161	-0.0103945	0.00372264	-0.0153903	0.00133688	-0.00664112
sample_2314	-0.00249465	0.00693405	0.000270343	0.0107881	0.0153351	0.00135559	-0.00799027	-0.0145114	-0.00382377	-0.00156745
sample_2315	0.0109967	0.0252102	0.0313822	-0.00123148	-0.00535888	0.003338	0.0118019	0.0182622	-0.0172122	0.00777985
sample_2316	0.00267592	0.00480514	0.022034	0.00362245	-0.0105569	-0.0139344	0.0219086	-0.0110258	0.0290237	-0.0153917
sample_2317	-0.00617418	0.00805641	0.0195886	-0.0181226	0.0177977	-0.0223645	0.000627721	0.00593155	0.00822252	0.00561108
sample_2318	-0.00351287	0.0209069	-0.00687626	0.000186411	-0.0100277	-0.0115198	-0.0319785	-0.00714429	-0.0112051	0.0101502
sample_2319	0.0157555	-0.00214158	0.0129814	-0.00775825	0.00365946	0.00724239	0.0154267	-0.0145157	-0.00887074	-0.0122773
sample_2320	-0.00808418	0.0162054	-0.00335371	0.00241826	-0.000212983	-0.00553721	-0.000500449	-0.026046	0.022245	0.0173501
sample_2321	-0.000893457	0.00569609	-0.0049718	0.000777613	0.00557086	-0.0209384	-0.0154315	-0.000656476	-0.00829252	-0.00392301
sample_2322	0.0145508	0.0299084	0.000211381	0.00539145	0.0145052	0.0121953	0.00404435	0.00162629	-0.000926643	-0.016483
sample_2323	-0.00936832	-0.0327922	-0.0159944	-0.0109391	0.0170666	-0.0432697	0.00311339	0.0122332	0.0390239	0.00982763
sample_2324	0.00913117	0.00700472	4.19827e-05	-0.00183484	-0.000559722	-0.00616104	-0.00617454	-0.0308553	-0.0029158	-0.00224796
sample_2325	0.00229303	0.0123437	0.00184568	0.00683661	0.0049335	-0.00775295	-0.00025564	-0.00599212	0.000649365	-0.00108362
sample_2326	-0.00995372	0.00296552	-0.00237937	-0.00487232	0.0109131	-0.00062011	0.0205012	0.00672094	-0.00507769	0.00754475
sample_2327	0.021534	0.01627	-0.00281729	9.96903e-05	0.0208263	0.00834326	0.00220723	0.021235	0.00939734	-0.00802812
sample_2328	0.00546402	-0.0267862	-0.0258391	-6.27275e-05	0.0123399	-0.0168174	0.012578	-0.0280628	0.0341876	0.0047511
sample_2329	0.00642591	0.0261078	0.00720966	0.00132235	-0.00320217	-0.0194961	0.0037027	0.0257157	0.0123816	-0.0202037
sample_2330	0.00404173	0.00935462	0.0161765	0.00500469	-0.00934444	0.000364435	0.00302624	-0.00738081	-0.018452	-0.00516543
sample_2331	-0.0035744	0.00958763	0.0187065	-0.00986046	-0.014479	0.0144196	-0.0244021	0.0025565	0.0213601	-0.0202684
sample_2332	0.0120859	0.0152499	0.00515116	-0.00286146	-0.00852638	0.00315392	-0.00468655	0.00558956	0.00435751	0.000532342
sample_2333	-0.0166193	-0.00758651	-0.00588087	0.00393385	0.00335192	-0.00516695	0.00439802	-0.0052336	0.0274433	-0.0111382
sample_2334	0.00736766	0.00861222	0.0472384	0.0120986	-0.0163355	-0.0152437	-0.0074758	0.00983492	-0.0227172	-0.00238223
sample_2335	0.0122431	-0.00584164	-0.00885654	-0.00178996	-0.00380561	0.0506374	-0.0194257	0.0248351	-0.0185455	-0.0123089
sample_2336	0.0102121	0.0210059	-0.00496676	-0.00365965	-0.0121206	-0.0291221	0.0149804	0.000651503	-0.00324389	-0.00438943
sample_2337	-0.00564154	0.0111147	-0.00429862	0.00502964	0.0127864	0.000846473	0.00430501	-0.00418637	-0.000620084	0.0127116
sample_2338	-0.00830415	-0.00253622	0.0119385	0.00054802	0.0120982	-0.00288801	0.0117671	0.0106798	-0.00868432	-0.00903853
sample_2339	0.0110853	0.0170156	0.0157688	0.0126095	-0.000814893	0.0029506	0.0171789	0.016062	0.00341825	0.000288985
sample_2340	0.0168043	-0.018305	-0.0121254	-0.010923	-0.0203935	-0.00350466	-0.0138426	-0.00749294	0.0129387	0.00552055
sample_2341	-0.0221118	0.0227964	0.0182279	0.00150272	-0.00263092	-0.0173213	0.0171362	0.0290039	0.0175881	0.00761276
sample_2342	-0.0154419	0.0121085	-0.00249284	-0.00270052	-0.000278338	0.00379135	-0.0125079	-0.011205	-0.0136857	0.00194312
sample_2343	0.00728761	-0.00378964	-0.000947099	0.00861262	0.00397648	0.0132567	0.0216774	0.00558125	0.0015964	0.000648124
sample_2344	-0.00659404	0.0132896	0.0112386	-0.0029176	0.000304498	-0.0157554	-0.0172421	0.000493732	-0.00786418	-0.0123271
sample_2345	0.0164432	-0.0243495	-0.0259112	-0.0088495	0.000300737	0.00624668	-0.0252015	0.00104288	-0.00997004	-0.00119513
sample_2346	0.00709943	-0.0454772	-0.00514617	0.0170605	0.0186488	-0.00430796	-0.001468	-0.0244623	0.00944065	-0.0291379
sample_2347	0.038473	-0.00833005	0.00667607	-0.0197286	0.0232994	0.0316658	-0.0288688	0.0106515	0.0117179	-0.0128896
sample_2348	0.0272603	0.00198932	-0.00668601	0.0148184	-0.0040013	0.00536733	-0.0219488	-0.0184865	-0.0193361	-0.00611504
sample_2349	0.0146104	-0.00630644	0.00201959	0.00646288	0.0132122	-0.00215353	-0.00073606	-0.00474829	-0.0116742	-0.0069718
sample_2350	0.0185184	-0.00601779	-0.0134796	-0.00468764	0.00359018	-0.0238291	0.0146247	-0.00256116	-0.0206649	-0.00581816
sample_2351	0.00697476	0.0141412	0.0185169	0.00857711	-0.0104315	0.0120786	-0.00905378	0.0010767	0.00438257	0.0111452
